customer_id,idade,renda,plano,tempo_cliente,qtd_chamados,atraso_pagamento,churn
3684,47,3619,premium,51,3,0,0
3685,68,10872,basic,56,5,1,1
3686,26,9391,basic,38,4,0,0
3687,23,3090,premium,38,1,0,0
3688,66,5045,basic,32,3,0,0
3689,68,8984,basic,25,4,0,0
3690,26,11492,premium,27,3,0,0
3691,38,6464,basic,31,9,0,1
3692,50,14345,basic,29,3,0,0
3693,28,14899,basic,49,6,0,1
3694,34,11958,basic,46,0,0,0
3695,38,7905,premium,21,3,0,0
3696,51,13403,basic,31,8,0,1
3697,34,11462,basic,13,8,0,1
3698,39,8754,basic,11,9,0,1
3699,33,7769,basic,22,0,0,0
3700,57,12820,basic,4,8,0,1
3701,25,9241,basic,51,2,0,0
3702,29,4377,basic,8,0,0,0
3703,30,14997,basic,20,0,1,1
3704,65,2888,basic,15,7,0,1
3705,67,11035,basic,13,5,0,0
3706,44,10527,basic,22,5,0,0
3707,26,9620,basic,43,8,0,1
3708,57,2675,basic,53,0,0,0
3709,43,8403,basic,12,0,1,1
3710,62,13602,basic,15,9,0,1
3711,36,5113,premium,28,6,0,1
3712,69,10990,basic,19,7,0,1
3713,59,13163,premium,48,5,0,0
3714,29,14378,premium,14,1,0,0
3715,55,8709,basic,24,5,0,0
3716,32,6080,basic,33,9,1,1
3717,36,11095,basic,23,1,0,0
3718,31,8320,basic,37,1,0,0
3719,53,10152,basic,48,3,0,0
3720,31,11641,basic,32,4,0,0
3721,51,11233,premium,27,6,1,1
3722,48,5156,basic,57,1,0,0
3723,57,11825,premium,58,9,0,1
3724,69,9044,premium,59,1,0,0
3725,18,14099,basic,1,2,0,0
3726,69,10573,enterprise,50,9,0,1
3727,23,13593,enterprise,54,3,0,0
3728,45,14724,basic,48,5,0,0
3729,35,14928,basic,45,4,0,0
3730,51,11681,basic,22,2,0,0
3731,55,9764,basic,43,5,1,1
3732,62,3535,basic,35,7,0,1
3733,38,7019,basic,50,0,1,1
3734,66,8179,basic,21,8,1,1
3735,34,12146,premium,44,1,1,1
3736,28,9654,basic,47,9,0,1
3737,37,7708,basic,50,9,0,1
3738,45,3906,basic,11,9,0,1
3739,52,11305,premium,51,6,0,1
3740,61,7615,premium,13,9,0,1
3741,29,2469,basic,56,8,0,1
3742,33,5692,premium,3,6,0,1
3743,66,13432,basic,14,8,0,1
3744,40,3544,premium,36,3,1,1
3745,30,7279,basic,33,8,0,1
3746,69,8656,basic,41,9,1,1
3747,41,3088,premium,24,6,0,1
3748,69,4153,premium,1,1,0,0
3749,65,14223,premium,37,2,0,0
3750,65,9676,basic,31,1,0,0
3751,48,4734,premium,31,5,0,0
3752,59,4206,basic,23,4,0,0
3753,67,7534,premium,53,8,1,1
3754,31,11406,premium,47,2,0,0
3755,19,11495,basic,11,1,0,0
3756,34,4538,basic,3,6,0,1
3757,51,11433,basic,11,1,0,0
3758,46,13651,basic,3,9,0,1
3759,22,4942,basic,42,0,0,0
3760,47,2340,basic,37,4,0,0
3761,27,14465,basic,28,9,0,1
3762,44,8785,basic,35,5,0,0
3763,47,12093,basic,48,8,0,1
3764,51,6161,premium,50,4,0,0
3765,39,5889,basic,26,7,0,1
3766,39,4925,basic,35,7,0,1
3767,53,4821,premium,35,5,0,0
3768,56,8130,enterprise,57,1,1,1
3769,60,3375,basic,45,9,0,1
3770,35,12946,basic,19,0,1,1
3771,40,8645,basic,53,3,0,0
3772,35,13898,enterprise,24,6,0,1
3773,45,8528,premium,45,7,0,1
3774,24,5942,premium,58,5,0,0
3775,40,8693,premium,48,4,0,0
3776,27,4005,basic,7,4,0,0
3777,45,12713,basic,13,9,0,1
3778,62,11361,premium,47,3,0,0
3779,69,3912,premium,8,8,0,1
3780,41,9565,basic,1,0,0,0
3781,20,8993,basic,16,6,0,1
3782,29,4613,basic,29,6,1,1
3783,23,3587,enterprise,8,6,0,1
3784,57,11883,basic,10,4,0,0
3785,69,5432,premium,20,6,0,1
3786,46,8746,basic,36,4,0,0
3787,27,5220,premium,33,5,0,0
3788,19,10494,premium,48,8,0,1
3789,68,2636,basic,58,6,1,1
3790,34,6671,premium,2,7,1,1
3791,23,9111,premium,41,9,0,1
3792,27,7708,premium,10,2,1,1
3793,31,9961,basic,22,5,0,0
3794,52,4344,premium,21,6,1,1
3795,64,7743,basic,42,6,0,1
3796,32,11834,basic,16,1,1,1
3797,53,6336,basic,53,7,0,1
3798,21,4041,premium,23,1,0,0
3799,18,13020,basic,49,4,1,1
3800,20,12117,basic,57,7,0,1
3801,66,10845,basic,31,2,0,0
3802,48,12374,basic,6,1,0,0
3803,59,12124,basic,42,6,0,1
3804,19,11705,basic,25,2,0,0
3805,19,8622,premium,20,8,0,1
3806,62,2252,basic,27,8,0,1
3807,23,9762,basic,18,3,0,0
3808,26,5550,premium,17,7,0,1
3809,44,12052,enterprise,59,2,0,0
3810,49,8088,premium,17,9,0,1
3811,29,13768,premium,28,2,0,0
3812,41,9742,enterprise,43,8,0,1
3813,53,9156,basic,14,7,1,1
3814,41,13949,enterprise,37,3,0,0
3815,37,8175,enterprise,53,8,0,1
3816,21,6882,basic,48,6,1,1
3817,41,6829,premium,2,6,0,1
3818,59,13375,premium,24,3,0,0
3819,50,11831,premium,1,2,0,0
3820,64,4124,premium,36,6,0,1
3821,24,8402,basic,20,0,0,0
3822,18,6826,basic,53,3,0,0
3823,46,10407,premium,11,1,0,0
3824,27,2679,premium,51,0,0,0
3825,48,11283,premium,21,0,0,0
3826,65,11652,premium,55,0,0,0
3827,35,4945,premium,12,9,0,1
3828,46,3958,enterprise,16,7,0,1
3829,53,10157,basic,21,9,0,1
3830,25,5341,enterprise,59,0,0,0
3831,64,14240,basic,44,9,1,1
3832,28,12078,basic,49,5,0,0
3833,60,14415,basic,33,7,0,1
3834,52,8951,basic,47,8,0,1
3835,25,14200,basic,37,2,0,0
3836,55,2181,basic,40,7,0,1
3837,28,5769,premium,50,6,0,1
3838,49,2029,premium,59,4,0,0
3839,67,10808,basic,34,4,0,0
3840,67,8638,premium,27,2,0,0
3841,63,5739,basic,39,1,0,0
3842,43,5964,basic,44,9,0,1
3843,47,10368,basic,59,7,0,1
3844,33,4344,basic,42,5,0,0
3845,65,8689,premium,57,6,0,1
3846,42,9976,basic,44,4,0,0
3847,58,5119,premium,57,2,1,1
3848,36,4969,basic,45,9,1,1
3849,56,6604,premium,53,9,1,1
3850,29,9698,enterprise,12,2,0,0
3851,56,5307,basic,59,8,0,1
3852,20,6930,basic,21,4,0,0
3853,23,9064,basic,48,7,0,1
3854,36,4427,basic,24,1,0,0
3855,43,9396,basic,28,4,0,0
3856,54,3795,basic,45,1,0,0
3857,36,3852,premium,32,8,0,1
3858,18,5079,enterprise,43,3,1,1
3859,34,5724,basic,5,2,0,0
3860,40,2387,basic,50,6,0,1
3861,46,14500,basic,25,9,0,1
3862,51,6005,basic,47,3,0,0
3863,30,12460,premium,17,7,1,1
3864,49,13725,basic,36,6,1,1
3865,50,12408,basic,35,4,0,0
3866,58,12807,basic,9,8,0,1
3867,45,3300,basic,28,1,0,0
3868,60,6836,basic,38,8,0,1
3869,29,11700,basic,50,4,0,0
3870,55,9485,premium,53,0,0,0
3871,20,2073,basic,23,9,0,1
3872,23,9375,premium,38,7,0,1
3873,62,12458,basic,11,8,0,1
3874,42,12773,premium,53,1,0,0
3875,50,6990,basic,52,7,0,1
3876,49,5071,basic,59,6,0,1
3877,54,6024,premium,29,9,0,1
3878,30,5853,premium,22,3,0,0
3879,27,6505,basic,45,9,0,1
3880,20,5923,basic,43,7,0,1
3881,62,7943,premium,13,2,0,0
3882,29,2531,enterprise,32,2,0,0
3883,47,5577,premium,38,9,0,1
3884,41,6090,basic,27,6,0,1
3885,26,3993,basic,22,1,0,0
3886,39,13412,basic,15,1,0,0
3887,22,10781,basic,25,8,0,1
3888,27,13855,basic,15,1,0,0
3889,25,9300,premium,18,2,0,0
3890,60,3425,basic,11,6,0,1
3891,47,13760,premium,23,8,0,1
3892,66,7954,premium,38,3,0,0
3893,40,10897,premium,23,6,0,1
3894,28,6957,basic,9,7,0,1
3895,49,8425,basic,48,6,1,1
3896,66,8361,basic,26,6,0,1
3897,45,5701,basic,35,2,0,0
3898,18,9211,basic,31,6,1,1
3899,33,11538,basic,30,0,1,1
3900,66,2263,basic,26,7,0,1
3901,44,3701,basic,45,7,0,1
3902,67,12949,enterprise,51,7,0,1
3903,44,9405,premium,54,0,0,0
3904,18,14657,basic,27,9,1,1
3905,63,9860,enterprise,21,4,0,0
3906,57,10494,basic,5,0,0,0
3907,55,13687,basic,27,5,0,0
3908,68,10585,premium,59,5,0,0
3909,28,6285,basic,16,4,0,0
3910,65,8863,basic,50,7,0,1
3911,30,5062,basic,45,5,0,0
3912,68,6345,basic,39,2,0,0
3913,27,10843,premium,34,6,1,1
3914,46,3936,basic,45,2,0,0
3915,59,10735,basic,6,1,0,0
3916,22,9592,basic,8,2,0,0
3917,21,6008,basic,12,9,0,1
3918,62,2584,basic,46,5,0,0
3919,21,11160,premium,26,3,0,0
3920,49,12718,premium,13,3,0,0
3921,66,11490,basic,3,8,1,1
3922,49,7471,premium,29,6,0,1
3923,43,10495,basic,24,7,1,1
3924,39,7391,basic,11,6,0,1
3925,51,6657,basic,2,9,0,1
3926,47,6253,basic,45,6,0,1
3927,44,4741,premium,46,4,1,1
3928,25,14601,enterprise,15,2,0,0
3929,52,10660,basic,30,0,0,0
3930,56,4273,basic,15,7,0,1
3931,54,13245,premium,25,9,1,1
3932,21,3967,basic,7,6,0,1
3933,54,9717,basic,56,4,0,0
3934,55,4151,enterprise,43,1,0,0
3935,27,6696,premium,54,6,0,1
3936,62,10560,enterprise,18,2,0,0
3937,45,14988,basic,52,6,0,1
3938,42,14894,basic,31,3,1,1
3939,55,13642,basic,12,8,0,1
3940,44,5061,enterprise,20,9,1,1
3941,46,3215,basic,48,2,0,0
3942,34,13773,basic,46,3,0,0
3943,66,14000,basic,43,9,0,1
3944,68,5622,premium,14,0,0,0
3945,24,2249,premium,39,5,0,0
3946,56,10422,premium,56,1,0,0
3947,19,2989,basic,3,4,0,0
3948,37,2526,premium,19,0,0,0
3949,68,14182,basic,5,1,0,0
3950,27,8443,basic,7,4,0,0
3951,37,3456,basic,59,0,1,1
3952,29,10509,basic,15,7,0,1
3953,55,6799,basic,11,5,1,1
3954,42,8972,enterprise,5,4,0,0
3955,48,13685,basic,58,4,0,0
3956,67,5091,basic,28,8,0,1
3957,45,10404,premium,47,8,0,1
3958,56,12770,premium,15,0,0,0
3959,23,7509,basic,38,6,0,1
3960,29,14611,premium,53,4,0,0
3961,67,7827,basic,40,7,0,1
3962,62,7969,basic,31,7,0,1
3963,52,13494,premium,13,7,0,1
3964,37,10266,basic,14,6,0,1
3965,28,13293,basic,36,2,0,0
3966,62,12275,basic,27,8,1,1
3967,58,11260,basic,3,7,0,1
3968,30,5139,basic,12,2,0,0
3969,48,7184,enterprise,26,2,0,0
3970,50,13237,basic,11,5,0,0
3971,42,10008,premium,33,3,0,0
3972,66,5642,basic,18,6,0,1
3973,24,6255,premium,18,4,0,0
3974,31,12085,basic,7,1,0,0
3975,22,4316,basic,30,3,0,0
3976,54,3457,basic,12,8,0,1
3977,51,11946,basic,38,8,0,1
3978,69,5749,enterprise,56,3,1,1
3979,46,11950,premium,54,7,0,1
3980,25,8937,premium,40,0,0,0
3981,41,14971,basic,48,9,0,1
3982,22,8823,basic,55,7,0,1
3983,52,13277,premium,41,0,0,0
3984,53,13055,premium,16,7,0,1
3985,62,4755,basic,30,4,0,0
3986,35,14949,premium,51,8,0,1
3987,34,11695,basic,40,2,0,0
3988,21,3393,enterprise,22,8,0,1
3989,39,2078,basic,10,8,0,1
3990,42,5528,basic,9,2,0,0
3991,57,2211,premium,23,4,0,0
3992,57,6648,basic,48,6,0,1
3993,25,14952,basic,33,2,0,0
3994,32,8225,basic,4,9,0,1
3995,44,2310,basic,55,1,0,0
3996,35,8420,enterprise,24,2,1,1
3997,19,4848,premium,24,5,0,0
3998,61,13130,basic,49,4,0,0
3999,56,3177,enterprise,23,0,0,0
4000,45,12017,premium,37,9,0,1
4001,34,7797,premium,55,2,0,0
4002,61,2245,basic,31,1,1,1
4003,19,10750,basic,37,5,1,1
4004,41,7915,basic,21,9,0,1
4005,59,12030,basic,53,0,0,0
4006,67,10034,premium,5,4,0,0
4007,31,12234,basic,17,9,1,1
4008,51,7985,basic,59,8,0,1
4009,27,2103,premium,29,1,0,0
4010,24,3698,basic,11,6,0,1
4011,36,7965,basic,25,8,0,1
4012,64,7167,premium,16,6,0,1
4013,53,12326,premium,31,6,0,1
4014,43,7351,basic,14,7,0,1
4015,32,13182,enterprise,24,4,0,0
4016,25,4440,premium,54,0,0,0
4017,32,7003,premium,5,6,0,1
4018,25,11831,basic,46,6,0,1
4019,27,3613,premium,5,8,0,1
4020,53,6178,premium,27,9,0,1
4021,24,11774,basic,40,3,1,1
4022,20,9656,enterprise,57,9,0,1
4023,46,12114,enterprise,15,0,0,0
4024,32,8704,basic,4,9,0,1
4025,41,13169,premium,45,1,0,0
4026,25,13406,basic,53,6,0,1
4027,28,14669,premium,34,6,0,1
4028,40,3586,premium,4,6,0,1
4029,53,9685,basic,30,9,0,1
4030,39,3485,basic,24,5,0,0
4031,46,4975,basic,27,1,0,0
4032,45,5904,enterprise,4,6,0,1
4033,31,10399,basic,19,2,0,0
4034,32,7605,premium,59,6,0,1
4035,40,13241,basic,3,3,1,1
4036,19,5881,basic,54,0,0,0
4037,53,10023,enterprise,31,6,0,1
4038,49,11921,basic,35,0,0,0
4039,33,14744,basic,56,3,0,0
4040,37,5188,basic,13,6,0,1
4041,35,11536,basic,59,8,0,1
4042,51,3102,basic,17,3,0,0
4043,57,9064,basic,21,2,0,0
4044,23,7379,premium,27,3,0,0
4045,39,14461,basic,36,5,0,0
4046,18,12053,basic,20,1,0,0
4047,41,14054,basic,47,5,0,0
4048,30,13057,basic,2,8,0,1
4049,35,7338,enterprise,40,0,0,0
4050,41,11533,basic,39,9,0,1
4051,34,2396,basic,32,5,0,0
4052,38,9252,basic,37,6,0,1
4053,57,2614,enterprise,45,6,0,1
4054,60,11414,premium,54,9,0,1
4055,18,14567,premium,13,6,0,1
4056,37,10858,enterprise,29,8,0,1
4057,62,12919,premium,34,2,0,0
4058,45,5046,enterprise,21,2,0,0
4059,28,14920,basic,58,6,0,1
4060,48,9159,premium,31,1,0,0
4061,25,10767,premium,35,1,0,0
4062,19,12017,enterprise,12,2,0,0
4063,50,10314,basic,25,2,0,0
4064,44,6122,premium,37,0,1,1
4065,57,9948,basic,26,7,0,1
4066,35,10501,premium,46,5,0,0
4067,62,13145,basic,9,2,0,0
4068,39,8259,basic,10,2,0,0
4069,56,8523,premium,21,9,1,1
4070,23,8541,basic,19,9,0,1
4071,23,3487,basic,49,1,0,0
4072,58,3170,basic,52,6,1,1
4073,61,2265,premium,28,3,1,1
4074,67,10660,premium,30,3,1,1
4075,34,7445,premium,18,5,0,0
4076,19,13253,basic,32,9,0,1
4077,68,11129,premium,42,5,0,0
4078,49,3838,premium,43,9,0,1
4079,30,3300,basic,58,8,0,1
4080,57,6759,basic,35,7,0,1
4081,65,13972,basic,21,7,0,1
4082,32,2632,basic,5,7,0,1
4083,58,4436,basic,41,2,0,0
4084,58,2385,basic,48,9,0,1
4085,44,7377,basic,33,9,0,1
4086,50,14865,basic,55,6,0,1
4087,32,10888,basic,19,7,0,1
4088,66,8415,premium,4,8,0,1
4089,69,3877,basic,38,1,0,0
4090,69,6621,basic,8,0,0,0
4091,56,8819,premium,5,9,0,1
4092,20,5573,basic,42,5,0,0
4093,37,11165,basic,26,7,0,1
4094,41,14740,basic,36,5,0,0
4095,67,4677,basic,45,5,0,0
4096,46,5279,basic,23,0,0,0
4097,45,3641,basic,37,2,0,0
4098,25,11434,basic,32,0,0,0
4099,59,8002,basic,35,4,0,0
4100,35,5688,enterprise,42,0,0,0
4101,22,4849,basic,23,8,0,1
4102,69,2916,basic,30,2,0,0
4103,27,8190,basic,35,7,0,1
4104,18,10882,premium,9,0,0,0
4105,22,5055,premium,13,0,0,0
4106,41,2021,premium,6,4,0,0
4107,23,8153,basic,12,7,0,1
4108,61,10784,basic,26,8,0,1
4109,44,6484,premium,56,5,0,0
4110,34,5254,basic,55,6,0,1
4111,18,4005,enterprise,46,6,0,1
4112,42,11699,basic,33,6,0,1
4113,25,13200,basic,12,7,0,1
4114,68,12006,basic,22,0,0,0
4115,33,8736,basic,46,4,0,0
4116,42,11413,premium,54,8,0,1
4117,18,7159,basic,57,4,0,0
4118,24,2318,basic,23,1,0,0
4119,28,6778,premium,29,6,0,1
4120,20,11148,premium,31,3,0,0
4121,55,10415,premium,4,5,0,0
4122,67,14871,enterprise,7,5,0,0
4123,69,14967,premium,3,6,1,1
4124,31,5154,basic,44,9,0,1
4125,59,2124,premium,14,6,0,1
4126,44,5565,enterprise,42,9,0,1
4127,20,13389,basic,23,0,0,0
4128,22,12575,premium,47,7,0,1
4129,46,3283,basic,7,4,0,0
4130,40,4085,premium,20,7,0,1
4131,18,9325,basic,13,0,0,0
4132,66,10587,premium,26,5,0,0
4133,55,14770,basic,34,0,0,0
4134,44,11815,basic,10,6,0,1
4135,69,4754,basic,40,2,0,0
4136,68,2483,premium,57,1,0,0
4137,68,10237,basic,3,0,1,1
4138,31,9198,premium,6,2,0,0
4139,63,13982,basic,57,9,0,1
4140,44,9486,basic,39,9,0,1
4141,55,8516,basic,55,0,0,0
4142,62,5944,enterprise,42,9,1,1
4143,26,3121,basic,43,5,0,0
4144,41,13392,premium,10,3,0,0
4145,24,12738,basic,31,9,0,1
4146,32,4115,premium,22,2,1,1
4147,39,11150,basic,50,1,0,0
4148,62,6734,basic,3,2,1,1
4149,62,7681,basic,2,1,0,0
4150,38,13032,basic,33,4,0,0
4151,35,12946,basic,58,1,0,0
4152,45,4478,basic,59,2,0,0
4153,65,5998,basic,36,3,0,0
4154,68,12677,enterprise,26,6,0,1
4155,29,13920,basic,17,8,1,1
4156,27,3027,enterprise,59,0,1,1
4157,54,12836,basic,11,6,0,1
4158,33,8359,basic,8,1,0,0
4159,28,9674,basic,30,9,0,1
4160,19,2979,basic,24,2,0,0
4161,38,10844,basic,30,8,0,1
4162,38,10812,premium,54,7,0,1
4163,47,10615,premium,16,3,0,0
4164,28,12277,basic,52,3,0,0
4165,55,14298,basic,13,3,0,0
4166,53,13048,basic,20,4,0,0
4167,42,11682,premium,1,4,0,0
4168,27,14756,basic,41,6,0,1
4169,44,10769,basic,51,4,0,0
4170,53,10736,basic,53,7,0,1
4171,37,9046,basic,10,4,0,0
4172,31,11997,premium,46,3,0,0
4173,44,2927,basic,9,3,0,0
4174,36,8574,basic,38,7,0,1
4175,38,7529,enterprise,42,1,1,1
4176,36,13865,enterprise,10,2,0,0
4177,33,2943,basic,7,3,0,0
4178,55,10368,basic,5,6,0,1
4179,41,4396,premium,42,1,0,0
4180,42,13486,basic,37,4,0,0
4181,51,13074,basic,8,6,0,1
4182,36,5060,basic,30,9,0,1
4183,23,13332,basic,47,4,0,0
4184,62,8457,enterprise,15,9,0,1
4185,20,14623,premium,36,6,1,1
4186,47,11487,enterprise,18,7,0,1
4187,31,2448,premium,16,2,1,1
4188,29,4635,premium,24,9,0,1
4189,20,7246,premium,21,2,0,0
4190,64,4747,premium,30,1,0,0
4191,40,3721,basic,13,0,1,1
4192,35,14714,basic,24,6,0,1
4193,56,13297,basic,37,6,0,1
4194,20,7649,basic,23,1,0,0
4195,47,4795,basic,39,8,1,1
4196,43,4363,basic,7,2,0,0
4197,46,13905,basic,9,6,0,1
4198,24,6309,basic,52,5,0,0
4199,67,2163,basic,28,5,0,0
4200,30,7165,basic,36,7,0,1
4201,53,7906,basic,44,9,0,1
4202,56,10100,enterprise,9,7,0,1
4203,35,6402,basic,58,9,0,1
4204,24,13999,basic,26,8,0,1
4205,33,10366,basic,53,3,0,0
4206,59,14825,premium,25,5,0,0
4207,65,6771,premium,24,1,0,0
4208,66,10472,basic,36,9,0,1
4209,29,6749,basic,12,9,0,1
4210,49,11098,premium,36,8,1,1
4211,25,11693,enterprise,59,7,0,1
4212,54,6183,basic,39,8,0,1
4213,39,14189,basic,5,7,1,1
4214,55,13143,basic,42,2,0,0
4215,53,13628,basic,2,2,0,0
4216,69,4831,premium,7,5,1,1
4217,43,11332,enterprise,17,4,1,1
4218,35,3382,enterprise,18,7,0,1
4219,45,3371,premium,1,7,1,1
4220,26,14652,basic,2,9,0,1
4221,23,3987,enterprise,47,7,0,1
4222,44,13233,basic,27,0,0,0
4223,60,7600,basic,12,3,0,0
4224,45,5947,premium,26,3,0,0
4225,58,2955,basic,41,6,0,1
4226,27,10777,premium,44,3,0,0
4227,41,11377,enterprise,18,9,0,1
4228,49,8071,premium,10,2,0,0
4229,36,12529,premium,57,4,0,0
4230,18,6200,basic,38,8,0,1
4231,21,9171,basic,58,3,0,0
4232,66,5728,premium,19,0,0,0
4233,49,9568,basic,7,3,0,0
4234,31,3768,enterprise,23,3,1,1
4235,31,8190,basic,20,6,1,1
4236,20,9141,basic,43,7,0,1
4237,67,9235,basic,43,5,0,0
4238,23,7805,premium,5,4,0,0
4239,57,10366,premium,35,5,0,0
4240,30,8658,enterprise,21,1,0,0
4241,35,5682,basic,37,1,0,0
4242,32,4799,basic,24,6,0,1
4243,60,10420,basic,32,8,0,1
4244,19,14201,basic,43,5,0,0
4245,36,11791,basic,18,0,0,0
4246,32,10301,basic,12,9,0,1
4247,32,13979,basic,42,3,0,0
4248,28,13694,basic,56,7,0,1
4249,65,8584,premium,27,8,0,1
4250,37,3420,premium,59,9,0,1
4251,39,10245,basic,11,1,0,0
4252,38,10097,basic,49,1,0,0
4253,68,5605,premium,59,6,0,1
4254,35,13043,premium,18,7,0,1
4255,35,13309,premium,9,8,0,1
4256,35,6301,basic,40,5,0,0
4257,35,8199,basic,52,1,0,0
4258,22,4536,enterprise,5,7,0,1
4259,49,4318,basic,38,6,1,1
4260,19,5445,basic,52,4,0,0
4261,29,6755,enterprise,2,6,0,1
4262,28,5548,basic,31,2,0,0
4263,33,3971,premium,5,8,0,1
4264,57,7813,premium,11,0,0,0
4265,49,10106,basic,29,8,0,1
4266,69,6237,premium,20,8,1,1
4267,36,8936,basic,6,6,1,1
4268,66,5526,premium,48,8,0,1
4269,20,11150,enterprise,12,9,0,1
4270,44,10430,premium,52,1,0,0
4271,59,14480,basic,11,5,0,0
4272,45,2689,premium,31,6,0,1
4273,66,13090,enterprise,43,9,0,1
4274,34,6424,premium,29,7,0,1
4275,19,2858,premium,25,5,0,0
4276,58,10966,basic,45,5,0,0
4277,21,4232,premium,1,1,0,0
4278,57,4286,basic,49,3,0,0
4279,56,14735,basic,41,4,0,0
4280,61,4872,enterprise,46,8,0,1
4281,42,9113,enterprise,25,8,0,1
4282,64,4608,enterprise,23,6,0,1
4283,26,3611,basic,34,1,0,0
4284,40,2012,basic,38,7,0,1
4285,24,2208,basic,55,4,0,0
4286,57,8158,basic,51,6,1,1
4287,55,7642,premium,4,4,0,0
4288,59,2506,basic,9,7,0,1
4289,57,6544,basic,56,2,0,0
4290,34,5548,basic,23,1,0,0
4291,21,9427,basic,35,2,0,0
4292,66,14932,premium,4,9,1,1
4293,43,10991,premium,7,0,0,0
4294,22,13939,basic,25,2,0,0
4295,66,4498,basic,43,3,0,0
4296,69,4795,basic,46,8,0,1
4297,41,11760,basic,53,3,0,0
4298,58,6030,enterprise,12,8,0,1
4299,19,13034,premium,12,9,0,1
4300,22,8028,basic,32,6,1,1
4301,32,4610,premium,33,3,0,0
4302,52,12977,basic,3,5,1,1
4303,24,9155,basic,27,6,1,1
4304,19,12434,basic,53,1,1,1
4305,52,7879,basic,10,8,1,1
4306,58,3641,basic,49,4,0,0
4307,56,10853,premium,27,8,0,1
4308,59,3617,enterprise,31,6,0,1
4309,59,10622,basic,38,8,0,1
4310,49,7417,premium,42,0,0,0
4311,45,12289,basic,38,0,0,0
4312,62,13311,basic,7,1,0,0
4313,36,7295,basic,18,8,0,1
4314,23,13467,basic,50,9,0,1
4315,57,3441,basic,3,9,0,1
4316,32,3395,enterprise,43,3,0,0
4317,68,14916,premium,31,2,0,0
4318,39,9465,basic,8,3,0,0
4319,62,7859,premium,8,8,0,1
4320,20,4023,basic,58,2,0,0
4321,52,5756,premium,2,5,0,0
4322,41,10919,basic,2,6,0,1
4323,42,12682,basic,1,3,0,0
4324,31,13913,premium,38,4,0,0
4325,68,7300,basic,55,6,1,1
4326,38,7912,basic,11,7,0,1
4327,62,4122,basic,47,1,1,1
4328,40,3080,basic,43,5,0,0
4329,20,7692,basic,14,1,0,0
4330,63,9530,premium,5,0,1,1
4331,27,3356,premium,29,6,0,1
4332,32,7310,basic,5,4,0,0
4333,62,10340,basic,7,2,0,0
4334,64,12541,premium,28,0,0,0
4335,65,14200,premium,49,9,0,1
4336,40,6424,premium,59,8,0,1
4337,57,7092,basic,38,9,0,1
4338,35,13373,basic,17,1,1,1
4339,56,11012,basic,20,0,1,1
4340,44,5558,basic,37,2,0,0
4341,20,10906,basic,11,1,0,0
4342,39,4047,basic,31,4,0,0
4343,42,7837,premium,46,6,0,1
4344,31,5984,basic,50,1,1,1
4345,37,14904,premium,4,3,0,0
4346,44,2453,basic,18,5,0,0
4347,20,13137,basic,16,3,0,0
4348,25,5656,premium,33,4,0,0
4349,57,2470,premium,11,5,0,0
4350,36,10581,basic,57,9,0,1
4351,49,10814,premium,55,3,0,0
4352,47,3849,basic,20,0,0,0
4353,46,2498,basic,25,8,0,1
4354,39,3447,premium,26,5,0,0
4355,43,7315,premium,3,4,1,1
4356,60,3721,basic,53,7,0,1
4357,68,11139,enterprise,46,9,0,1
4358,31,3008,premium,20,1,0,0
4359,52,12255,premium,33,8,0,1
4360,68,13370,basic,23,6,0,1
4361,18,11319,basic,14,5,0,0
4362,58,14273,basic,18,8,1,1
4363,43,14210,premium,7,3,0,0
4364,68,2605,basic,48,7,0,1
4365,48,6445,premium,39,5,0,0
4366,61,11880,basic,55,9,1,1
4367,26,6415,premium,1,4,0,0
4368,25,11582,premium,38,7,1,1
4369,66,12065,premium,34,4,1,1
4370,45,14959,premium,37,3,0,0
4371,47,6288,premium,59,3,0,0
4372,26,6522,basic,24,9,1,1
4373,29,2315,premium,9,8,0,1
4374,60,5711,enterprise,1,2,0,0
4375,33,5646,basic,30,8,0,1
4376,48,7890,basic,11,5,0,0
4377,34,7475,enterprise,9,1,0,0
4378,31,13135,basic,9,7,1,1
4379,26,12059,basic,17,1,0,0
4380,66,11471,basic,7,8,0,1
4381,66,2067,basic,29,4,0,0
4382,23,8131,basic,39,9,1,1
4383,36,11484,basic,18,4,0,0
4384,47,5179,enterprise,9,0,0,0
4385,37,7523,basic,34,7,0,1
4386,55,11451,basic,6,7,1,1
4387,31,12329,premium,44,3,0,0
4388,21,13108,premium,23,2,0,0
4389,35,7587,basic,25,8,0,1
4390,49,7199,basic,15,7,0,1
4391,27,6975,premium,17,2,0,0
4392,60,10691,premium,9,7,0,1
4393,18,7454,basic,33,2,0,0
4394,21,7202,basic,9,1,0,0
4395,44,4187,premium,41,6,0,1
4396,44,8220,premium,16,8,0,1
4397,33,5084,basic,34,9,0,1
4398,31,8823,premium,32,4,0,0
4399,21,13552,premium,38,1,1,1
4400,52,12084,premium,45,5,0,0
4401,37,8214,premium,34,6,0,1
4402,24,14707,premium,51,9,1,1
4403,38,14742,basic,16,1,0,0
4404,66,7776,basic,45,6,0,1
4405,31,11925,premium,21,5,0,0
4406,64,6450,premium,38,5,0,0
4407,31,13422,basic,30,0,0,0
4408,27,6856,basic,54,0,0,0
4409,31,5357,premium,17,6,0,1
4410,34,3740,premium,31,1,1,1
